Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
300,Enzo Millot,fr FRA,MF,Stuttgart,20,2002,23,9,890,9.9,0,1,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,bundesliga,2022-2023
301,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,25,1997,17,7,849,9.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
302,Anthony Modeste,fr FRA,FW,Dortmund,34,1988,19,7,813,9.0,2,1,3,2,0,0,4,0,0.22,0.11,0.33,0.22,0.33,bundesliga,2022-2023
303,Tobias Mohr,de GER,"DF,MF",Schalke 04,26,1995,18,8,839,9.3,0,3,3,0,0,0,0,0,0.0,0.32,0.32,0.0,0.32,bundesliga,2022-2023
304,Clinton Mola,eng ENG,DF,Stuttgart,21,2001,1,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
305,Florent Mollet,fr FRA,MF,Schalke 04,30,1991,9,4,410,4.6,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,bundesliga,2022-2023
306,Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,26,11,1141,12.7,7,3,10,7,0,0,0,0,0.55,0.24,0.79,0.55,0.79,bundesliga,2022-2023
307,Florian Müller,de GER,GK,Stuttgart,24,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
308,Thomas Müller,de GER,"MF,FW",Bayern Munich,32,1989,27,21,1665,18.5,7,8,15,7,0,0,0,0,0.38,0.43,0.81,0.38,0.81,bundesliga,2022-2023
309,Jamal Musiala,de GER,MF,Bayern Munich,19,2003,33,26,2198,24.4,12,10,22,12,0,0,1,0,0.49,0.41,0.9,0.49,0.9,bundesliga,2022-2023
310,Marlon Mustapha,at AUT,FW,Mainz 05,21,2001,6,0,69,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
311,Obite N'Dicka,ci CIV,DF,Eintracht Frankfurt,22,1999,30,30,2692,29.9,1,0,1,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,bundesliga,2022-2023
312,Nathan N'Goumou,cm CMR,"MF,FW",Gladbach,22,2000,20,7,695,7.7,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,bundesliga,2022-2023
313,Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,19,14,1286,14.3,1,0,1,1,0,0,2,1,0.07,0.0,0.07,0.07,0.07,bundesliga,2022-2023
314,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,9,5,473,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
315,Luca Netz,de GER,"DF,MF",Gladbach,19,2003,20,7,702,7.8,1,3,4,1,0,0,0,0,0.13,0.38,0.51,0.13,0.51,bundesliga,2022-2023
316,Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
317,Florian Neuhaus,de GER,MF,Gladbach,25,1997,23,16,1405,15.6,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2022-2023
318,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,18,8,826,9.2,4,0,4,3,1,1,5,0,0.44,0.0,0.44,0.33,0.33,bundesliga,2022-2023
319,Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,14,10,910,10.1,4,1,5,4,0,0,1,0,0.4,0.1,0.49,0.4,0.49,bundesliga,2022-2023
320,Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,16,11,781,8.7,1,0,1,1,0,0,2,0,0.12,0.0,0.12,0.12,0.12,bundesliga,2022-2023
321,Justin Njinmah,de GER,"FW,MF",Dortmund,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
322,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,25,20,1897,21.1,16,4,20,13,3,4,4,0,0.76,0.19,0.95,0.62,0.81,bundesliga,2022-2023
323,Felix Nmecha,de GER,MF,Wolfsburg,21,2000,30,19,1836,20.4,3,5,8,3,0,0,3,0,0.15,0.25,0.39,0.15,0.39,bundesliga,2022-2023
324,Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,16,10,899,10.0,4,0,4,4,0,0,3,0,0.4,0.0,0.4,0.4,0.4,bundesliga,2022-2023
325,Hugo Novoa,es ESP,MF,RB Leipzig,19,2003,7,2,184,2.0,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,bundesliga,2022-2023
326,Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.5,0.5,0.0,0.5,bundesliga,2022-2023
327,Tim Oermann,de GER,DF,Bochum,18,2003,4,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
328,Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,13,6,513,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
329,Mathias Olesen,lu LUX,"MF,FW",Köln,21,2001,14,6,478,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
330,Dani Olmo,es ESP,MF,RB Leipzig,24,1998,23,15,1282,14.2,2,5,7,2,0,0,2,0,0.14,0.35,0.49,0.14,0.49,bundesliga,2022-2023
331,Jan Olschowsky,de GER,GK,Gladbach,20,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
332,Jonas Omlin,ch SUI,GK,Gladbach,28,1994,15,15,1290,14.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
333,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,31,28,2539,28.2,10,2,12,10,0,0,4,0,0.35,0.07,0.43,0.35,0.43,bundesliga,2022-2023
334,Willi Orban,hu HUN,DF,RB Leipzig,29,1992,33,33,2951,32.8,4,0,4,4,0,0,3,0,0.12,0.0,0.12,0.12,0.12,bundesliga,2022-2023
335,Ivan Ordets,ua UKR,DF,Bochum,30,1992,30,28,2449,27.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
336,Jordi Osei-Tutu,eng ENG,"MF,DF",Bochum,23,1998,20,8,749,8.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
337,Patrick Osterhage,de GER,MF,Bochum,22,2000,23,11,1029,11.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
338,Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,25,25,2041,22.7,0,5,5,0,0,0,7,0,0.0,0.22,0.22,0.0,0.22,bundesliga,2022-2023
339,Thomas Ouwejan,nl NED,"DF,MF",Schalke 04,25,1996,17,10,903,10.0,0,1,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,bundesliga,2022-2023
340,Reece Oxford,eng ENG,DF,Augsburg,23,1998,3,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
341,Salih Özcan,tr TUR,MF,Dortmund,24,1998,26,17,1576,17.5,0,1,1,0,0,0,6,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2022-2023
342,Levin Öztunalı,de GER,"FW,MF",Union Berlin,26,1996,2,0,9,0.1,0,1,1,0,0,0,0,0,0.0,10.0,10.0,0.0,10.0,bundesliga,2022-2023
343,Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,25,19,1654,18.4,4,2,6,1,3,3,4,0,0.22,0.11,0.33,0.05,0.16,bundesliga,2022-2023
344,Miloš Pantović,rs SRB,"FW,MF",Union Berlin,26,1996,13,0,206,2.3,1,0,1,1,0,1,1,0,0.44,0.0,0.44,0.44,0.44,bundesliga,2022-2023
345,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,22,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
346,Kevin Paredes,us USA,MF,Wolfsburg,19,2003,22,1,529,5.9,1,3,4,1,0,0,2,0,0.17,0.51,0.68,0.17,0.68,bundesliga,2022-2023
347,Marco Pašalić,hr CRO,MF,Dortmund,21,2000,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
348,Felix Passlack,de GER,"DF,MF",Dortmund,24,1998,3,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
349,Paulinho,br BRA,FW,Leverkusen,22,2000,4,1,82,0.9,1,0,1,1,0,0,0,0,1.1,0.0,1.1,1.1,1.1,bundesliga,2022-2023
350,Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,30,27,2431,27.0,4,1,5,4,0,0,6,0,0.15,0.04,0.19,0.15,0.19,bundesliga,2022-2023
351,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,33,33,2908,32.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
352,Kristian Pedersen,dk DEN,DF,Köln,27,1994,6,3,276,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
353,Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,28,20,1838,20.4,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
354,Jordan Pefok,us USA,FW,Union Berlin,26,1996,31,16,1358,15.1,4,4,8,4,0,2,3,0,0.27,0.27,0.53,0.27,0.53,bundesliga,2022-2023
355,Dženan Pejčinović,de GER,DF,Wolfsburg,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
356,Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,5,2,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
357,Luca Pellegrini,it ITA,"DF,MF",Eintracht Frankfurt,23,1999,9,7,557,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
358,Ricardo Pepi,us USA,FW,Augsburg,19,2003,4,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
359,Juan Perea,co COL,FW,Stuttgart,22,2000,16,3,418,4.6,1,0,1,1,0,0,0,0,0.22,0.0,0.22,0.22,0.22,bundesliga,2022-2023
360,Nils Petersen,de GER,FW,Freiburg,33,1988,27,0,277,3.1,1,0,1,1,0,0,1,0,0.32,0.0,0.32,0.32,0.32,bundesliga,2022-2023
361,Lukas Petkov,bg BUL,"FW,MF",Augsburg,21,2000,7,0,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
362,Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,19,6,701,7.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
363,Maximilian Philipp,de GER,MF,Wolfsburg,28,1994,3,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
364,Maximilian Philipp,de GER,FW,Werder Bremen,28,1994,15,3,442,4.9,1,0,1,1,0,0,1,0,0.2,0.0,0.2,0.2,0.2,bundesliga,2022-2023
365,Amos Pieper,de GER,DF,Werder Bremen,24,1998,29,22,1957,21.7,2,1,3,2,0,0,9,0,0.09,0.05,0.14,0.09,0.14,bundesliga,2022-2023
366,Marvin Plattenhardt,de GER,"DF,MF",Hertha BSC,30,1992,31,29,2402,26.7,0,2,2,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,bundesliga,2022-2023
367,Alassane Pléa,fr FRA,"MF,FW",Gladbach,29,1993,29,20,1774,19.7,2,9,11,1,1,2,5,0,0.1,0.46,0.56,0.05,0.51,bundesliga,2022-2023
368,Joel Pohjanpalo,fi FIN,FW,Leverkusen,27,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
369,Sebastian Polter,de GER,FW,Schalke 04,31,1991,19,5,630,7.0,2,3,5,2,0,0,3,0,0.29,0.43,0.71,0.29,0.71,bundesliga,2022-2023
370,Stefan Posch,at AUT,DF,Hoffenheim,25,1997,1,1,18,0.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
371,Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,19,3,411,4.6,2,1,3,2,0,0,1,0,0.44,0.22,0.66,0.44,0.66,bundesliga,2022-2023
372,Grischa Prömel,de GER,MF,Hoffenheim,27,1995,18,17,1454,16.2,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,bundesliga,2022-2023
373,Tymoteusz Puchacz,pl POL,MF,Union Berlin,23,1999,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
374,Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,4,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
375,Joshua Quarshie,de GER,DF,Hoffenheim,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
376,Diant Ramaj,de GER,GK,Eintracht Frankfurt,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
377,Nicolai Rapp,de GER,"DF,MF",Werder Bremen,25,1996,7,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
378,David Raum,de GER,"MF,DF",RB Leipzig,24,1998,28,19,1685,18.7,0,2,2,0,0,0,5,0,0.0,0.11,0.11,0.0,0.11,bundesliga,2022-2023
379,Rocco Reitz,de GER,MF,Gladbach,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
380,Marco Reus,de GER,MF,Dortmund,33,1989,25,14,1353,15.0,6,4,10,5,1,1,4,0,0.4,0.27,0.67,0.33,0.6,bundesliga,2022-2023
381,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,24,1997,31,30,2524,28.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
382,Gio Reyna,us USA,MF,Dortmund,19,2002,22,4,625,6.9,7,2,9,6,1,1,2,0,1.01,0.29,1.3,0.86,1.15,bundesliga,2022-2023
383,Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,29,21,1836,20.4,6,5,11,6,0,0,8,0,0.29,0.25,0.54,0.29,0.54,bundesliga,2022-2023
384,Manuel Riemann,de GER,GK,Bochum,33,1988,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
385,Sebastian Rode,de GER,MF,Eintracht Frankfurt,31,1990,27,19,1414,15.7,4,1,5,4,0,0,6,0,0.25,0.06,0.32,0.25,0.32,bundesliga,2022-2023
386,Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,20,14,1426,15.8,0,1,1,0,0,0,7,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2022-2023
387,Merlin Röhl,de GER,MF,Freiburg,20,2002,3,0,57,0.6,0,1,1,0,0,0,0,0,0.0,1.58,1.58,0.0,1.58,bundesliga,2022-2023
388,Tony Rölke,de GER,FW,Hertha BSC,19,2003,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
389,Tom Rothe,de GER,MF,Dortmund,17,2004,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
390,Jérôme Roussillon,fr FRA,"DF,MF",Wolfsburg,29,1993,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
391,Jérôme Roussillon,fr FRA,MF,Union Berlin,29,1993,16,11,957,10.6,0,2,2,0,0,0,2,0,0.0,0.19,0.19,0.0,0.19,bundesliga,2022-2023
392,Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,22,6,794,8.8,0,1,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,bundesliga,2022-2023
393,Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,15,11,1009,11.2,2,2,4,2,0,0,2,0,0.18,0.18,0.36,0.18,0.36,bundesliga,2022-2023
394,Julian Ryerson,no NOR,MF,Union Berlin,24,1997,13,12,1037,11.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
395,Julian Ryerson,no NOR,DF,Dortmund,24,1997,17,17,1410,15.7,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,bundesliga,2022-2023
396,Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29,29,2610,29.0,0,1,1,0,0,0,2,0,0.0,0.03,0.03,0.0,0.03,bundesliga,2022-2023
397,Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,15,7,628,7.0,1,1,2,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29,bundesliga,2022-2023
398,Dikeni-Rafid Salifou,tg TOG,MF,Werder Bremen,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
399,Roland Sallai,hu HUN,"MF,FW",Freiburg,25,1997,19,10,1002,11.1,1,3,4,1,0,0,6,0,0.09,0.27,0.36,0.09,0.36,bundesliga,2022-2023
400,Diadie Samassékou,ml MLI,MF,Hoffenheim,26,1996,2,1,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
401,Leroy Sané,de GER,MF,Bayern Munich,26,1996,32,20,2010,22.3,8,7,15,8,0,0,4,0,0.36,0.31,0.67,0.36,0.67,bundesliga,2022-2023
402,Sidi Sané,de GER,MF,Schalke 04,19,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
403,Bouna Sarr,sn SEN,"DF,MF",Bayern Munich,30,1992,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
404,Joe Scally,us USA,DF,Gladbach,19,2002,28,25,2208,24.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
405,Kevin Schade,de GER,MF,Freiburg,20,2001,8,1,182,2.0,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,bundesliga,2022-2023
406,András Schäfer,hu HUN,MF,Union Berlin,23,1999,16,10,860,9.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
407,Derry Scherhant,de GER,MF,Hertha BSC,19,2002,10,2,285,3.2,1,0,1,1,0,0,0,0,0.32,0.0,0.32,0.32,0.32,bundesliga,2022-2023
408,Patrik Schick,cz CZE,FW,Leverkusen,26,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,0.29,0.1,0.38,0.29,0.38,bundesliga,2022-2023
409,Kingsley Schindler,gh GHA,"MF,DF",Köln,29,1993,29,8,1088,12.1,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,bundesliga,2022-2023
410,Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,22,16,1506,16.7,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,bundesliga,2022-2023
411,Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
412,Keven Schlotterbeck,de GER,DF,Bochum,25,1997,13,8,734,8.2,2,0,2,2,0,0,3,0,0.25,0.0,0.25,0.25,0.25,bundesliga,2022-2023
413,Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,28,27,2252,25.0,4,5,9,4,0,0,3,0,0.16,0.2,0.36,0.16,0.36,bundesliga,2022-2023
414,Jonathan Schmid,fr FRA,"DF,MF",Freiburg,32,1990,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
415,Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,27,15,1520,16.9,1,3,4,1,0,0,3,0,0.06,0.18,0.24,0.06,0.24,bundesliga,2022-2023
416,Kenneth Schmidt,de GER,DF,Freiburg,20,2002,5,3,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
417,Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,24,11,1087,12.1,3,0,3,3,0,0,3,0,0.25,0.0,0.25,0.25,0.25,bundesliga,2022-2023
418,Benno Schmitz,de GER,DF,Köln,27,1994,31,30,2420,26.9,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2022-2023
419,Marvin Schwäbe,de GER,GK,Köln,27,1995,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
420,Alexander Schwolow,de GER,GK,Schalke 04,30,1992,23,22,2035,22.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
421,Paul Seguin,de GER,MF,Union Berlin,27,1995,20,4,691,7.7,1,3,4,1,0,0,4,0,0.13,0.39,0.52,0.13,0.52,bundesliga,2022-2023
422,Davie Selke,de GER,FW,Hertha BSC,27,1995,13,3,282,3.1,1,1,2,0,1,1,1,0,0.32,0.32,0.64,0.0,0.32,bundesliga,2022-2023
423,Davie Selke,de GER,FW,Köln,27,1995,17,12,869,9.7,5,0,5,5,0,0,2,0,0.52,0.0,0.52,0.52,0.52,bundesliga,2022-2023
424,Suat Serdar,de GER,MF,Hertha BSC,25,1997,32,24,2021,22.5,4,2,6,4,0,0,7,0,0.18,0.09,0.27,0.18,0.27,bundesliga,2022-2023
425,Eniss Shabani,al ALB,MF,Mainz 05,19,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
426,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,27,23,1977,22.0,0,2,2,0,0,0,4,1,0.0,0.09,0.09,0.0,0.09,bundesliga,2022-2023
427,André Silva,pt POR,FW,RB Leipzig,26,1995,31,20,1738,19.3,4,3,7,4,0,0,3,0,0.21,0.16,0.36,0.21,0.36,bundesliga,2022-2023
428,Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,24,18,1454,16.2,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,bundesliga,2022-2023
429,Daley Sinkgraven,nl NED,"MF,DF",Leverkusen,27,1995,12,4,344,3.8,0,2,2,0,0,0,1,0,0.0,0.52,0.52,0.0,0.52,bundesliga,2022-2023
430,Tobias Sippel,de GER,GK,Gladbach,34,1988,6,5,510,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
431,Hugo Siquet,be BEL,"DF,MF",Freiburg,20,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
432,Tim Skarke,de GER,"FW,MF",Union Berlin,25,1996,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
433,Tim Skarke,de GER,MF,Schalke 04,25,1996,9,6,440,4.9,1,1,2,1,0,0,0,0,0.2,0.2,0.41,0.2,0.41,bundesliga,2022-2023
434,Ellyes Skhiri,tn TUN,MF,Köln,27,1995,32,32,2856,31.7,7,1,8,7,0,0,5,0,0.22,0.03,0.25,0.22,0.25,bundesliga,2022-2023
435,Robert Skov,dk DEN,MF,Hoffenheim,26,1996,23,16,1349,15.0,3,2,5,1,2,2,1,0,0.2,0.13,0.33,0.07,0.2,bundesliga,2022-2023
436,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,21,2000,9,4,471,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
437,Danilo Soares,br BRA,DF,Bochum,30,1991,23,23,1766,19.6,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
438,Nikola Soldo,hr CRO,DF,Köln,21,2001,7,6,593,6.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
439,Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
440,Yann Sommer,ch SUI,GK,Gladbach,33,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
441,Borna Sosa,hr CRO,"MF,DF",Stuttgart,24,1998,25,22,1955,21.7,2,7,9,2,0,0,5,0,0.09,0.32,0.41,0.09,0.41,bundesliga,2022-2023
442,Djibril Sow,ch SUI,MF,Eintracht Frankfurt,25,1997,32,30,2646,29.4,4,0,4,4,0,0,9,0,0.14,0.0,0.14,0.14,0.14,bundesliga,2022-2023
443,Anton Stach,de GER,MF,Mainz 05,23,1998,30,22,2070,23.0,1,4,5,1,0,0,4,0,0.04,0.17,0.22,0.04,0.22,bundesliga,2022-2023
444,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,19,11,1043,11.6,0,2,2,0,0,0,4,0,0.0,0.17,0.17,0.0,0.17,bundesliga,2022-2023
445,Jens Stage,dk DEN,MF,Werder Bremen,25,1996,32,21,1855,20.6,3,3,6,3,0,0,5,0,0.15,0.15,0.29,0.15,0.29,bundesliga,2022-2023
446,Veit Stange,de GER,MF,Hertha BSC,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
447,Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,14,4,579,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
448,Niklas Stark,de GER,DF,Werder Bremen,27,1995,27,23,2077,23.1,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
449,Pascal Stenzel,de GER,DF,Stuttgart,26,1996,12,3,333,3.7,0,1,1,0,0,0,0,0,0.0,0.27,0.27,0.0,0.27,bundesliga,2022-2023
450,Angelo Stiller,de GER,MF,Hoffenheim,21,2001,20,6,704,7.8,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,bundesliga,2022-2023
451,Lars Stindl,de GER,MF,Gladbach,33,1988,29,20,1734,19.3,8,7,15,8,0,0,9,0,0.42,0.36,0.78,0.42,0.78,bundesliga,2022-2023
