Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
1,Brenden Aaronson,us USA,"MF,FW",Union Berlin,22,2000,30,1267.0,42.0,41.4,14.1,14,68.0,2,16,20.0,2,1.07,17.0,23.0,-6.0,-0.43,0.53,bundesliga,2023-2024
2,Paxten Aaronson,us USA,MF,Eintracht Frankfurt,19,2003,7,101.0,14.0,3.3,1.1,1,45.0,0,6,9.0,7,0.86,2.0,2.0,0.0,0.0,-0.03,bundesliga,2023-2024
3,Junior Adamu,at AUT,FW,Freiburg,22,2001,15,105.0,7.0,3.4,1.2,0,,0,15,7.0,13,1.47,0.0,4.0,-4.0,-3.43,-3.15,bundesliga,2023-2024
4,Sargis Adamyan,am ARM,"FW,MF",Köln,30,1993,20,801.0,40.0,26.2,8.9,8,73.0,1,12,18.0,5,0.8,9.0,21.0,-12.0,-1.35,-0.55,bundesliga,2023-2024
5,Karim Adeyemi,de GER,"FW,MF",Dortmund,21,2002,21,913.0,43.0,29.8,10.1,10,64.0,1,11,25.0,3,1.76,19.0,16.0,3.0,0.3,-0.63,bundesliga,2023-2024
6,Amine Adli,ma MAR,"MF,FW",Leverkusen,23,2000,23,898.0,39.0,29.3,10.0,8,71.0,1,15,22.0,4,2.65,28.0,9.0,19.0,1.9,-0.01,bundesliga,2023-2024
7,Felix Agu,ng NGA,MF,Werder Bremen,23,1999,24,1614.0,67.0,52.7,17.9,19,81.0,4,5,14.0,5,1.42,21.0,23.0,-2.0,-0.11,0.14,bundesliga,2023-2024
8,Ludovic Ajorque,fr FRA,FW,Mainz 05,29,1994,26,1360.0,52.0,44.4,15.1,15,80.0,9,11,14.0,6,1.04,13.0,26.0,-13.0,-0.86,-0.91,bundesliga,2023-2024
9,Kevin Akpoguma,ng NGA,DF,Hoffenheim,28,1995,17,1097.0,65.0,35.8,12.2,11,86.0,9,6,26.0,11,1.35,26.0,21.0,5.0,0.41,0.64,bundesliga,2023-2024
10,Faride Alidou,de GER,"MF,FW",Köln,22,2001,26,1282.0,49.0,41.9,14.2,14,69.0,0,12,27.0,2,0.85,12.0,27.0,-15.0,-1.05,-0.19,bundesliga,2023-2024
11,Skelly Alvero,fr FRA,MF,Werder Bremen,21,2002,6,123.0,21.0,4.0,1.4,1,78.0,0,5,9.0,3,0.5,1.0,1.0,0.0,0.0,0.18,bundesliga,2023-2024
12,Nadiem Amiri,de GER,MF,Mainz 05,26,1996,15,1315.0,88.0,43.0,14.6,15,88.0,11,0,,0,1.53,23.0,20.0,3.0,0.21,0.98,bundesliga,2023-2024
13,Nadiem Amiri,de GER,MF,Leverkusen,26,1996,8,86.0,11.0,2.8,1.0,1,67.0,0,7,3.0,11,2.5,0.0,0.0,0.0,0.0,-1.97,bundesliga,2023-2024
14,Kofi Amoako,de GER,MF,Wolfsburg,18,2005,2,2.0,1.0,0.1,0.0,0,,0,2,1.0,4,2.0,0.0,0.0,0.0,0.0,0.44,bundesliga,2023-2024
15,Robert Andrich,de GER,"MF,DF",Leverkusen,28,1994,28,1690.0,60.0,55.2,18.8,18,87.0,16,10,12.0,6,2.71,47.0,9.0,38.0,2.02,0.25,bundesliga,2023-2024
16,Spyridon Angelidis,gr GRE,GK,Werder Bremen,18,2005,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2023-2024
17,Waldemar Anton,de GER,DF,Stuttgart,27,1996,33,2886.0,87.0,94.3,32.1,32,89.0,30,1,45.0,0,2.12,76.0,38.0,38.0,1.19,0.67,bundesliga,2023-2024
18,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,29,1994,25,1216.0,49.0,39.7,13.5,11,76.0,1,14,27.0,2,1.0,18.0,28.0,-10.0,-0.74,0.33,bundesliga,2023-2024
19,Asaf Arania,il ISR,FW,Darmstadt 98,17,2005,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,2,0.0,0.0,1.0,-1.0,-15.0,-13.38,bundesliga,2023-2024
20,Maximilian Arnold,de GER,MF,Wolfsburg,29,1994,30,2506.0,84.0,81.9,27.8,27,90.0,26,3,26.0,0,1.0,32.0,49.0,-17.0,-0.61,-0.94,bundesliga,2023-2024
21,Arthur,br BRA,MF,Leverkusen,20,2003,4,184.0,46.0,6.0,2.0,2,75.0,1,2,17.0,4,3.0,8.0,1.0,7.0,3.42,1.61,bundesliga,2023-2024
22,Takuma Asano,jp JPN,"FW,MF",Bochum,28,1994,29,1986.0,68.0,64.9,22.1,26,74.0,5,3,21.0,0,0.86,26.0,53.0,-27.0,-1.22,-0.8,bundesliga,2023-2024
23,Jonathan Asp Jensen,dk DEN,FW,Bayern Munich,17,2006,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,0,3.0,0.0,0.0,0.0,0.0,-1.44,bundesliga,2023-2024
24,Noah Atubolu,de GER,GK,Freiburg,21,2002,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.24,45.0,58.0,-13.0,-0.38,,bundesliga,2023-2024
25,Adam Aznou,ma MAR,DF,Bayern Munich,17,2006,0,,,,,0,,0,0,,6,,,,,,,bundesliga,2023-2024
26,Matthias Bader,de GER,"MF,DF",Darmstadt 98,26,1997,24,1802.0,75.0,58.9,20.0,21,82.0,12,3,26.0,0,0.71,22.0,41.0,-19.0,-0.95,1.7,bundesliga,2023-2024
27,Elias Bakatukanda,de GER,DF,Köln,19,2004,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2023-2024
28,Ridle Baku,de GER,"MF,DF",Wolfsburg,25,1998,33,2013.0,61.0,65.8,22.4,22,81.0,10,11,20.0,0,1.09,28.0,34.0,-6.0,-0.27,0.51,bundesliga,2023-2024
29,Samuel Bamba,de GER,FW,Dortmund,19,2004,2,47.0,24.0,1.5,0.5,0,,0,2,24.0,2,1.0,0.0,0.0,0.0,0.0,-0.75,bundesliga,2023-2024
30,Aymen Barkok,ma MAR,MF,Mainz 05,25,1998,13,321.0,25.0,10.5,3.6,1,68.0,0,12,21.0,0,0.62,7.0,7.0,0.0,0.0,0.39,bundesliga,2023-2024
31,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,23,2000,31,2606.0,84.0,85.2,29.0,29,88.0,26,2,29.0,0,1.1,36.0,38.0,-2.0,-0.07,1.91,bundesliga,2023-2024
32,Daniel Batz,de GER,GK,Mainz 05,32,1991,4,360.0,90.0,11.8,4.0,4,90.0,4,0,,16,0.5,1.0,3.0,-2.0,-0.5,-0.17,bundesliga,2023-2024
33,Maximilian Bauer,de GER,DF,Augsburg,23,2000,14,810.0,58.0,26.5,9.0,9,83.0,6,5,12.0,15,1.57,15.0,22.0,-7.0,-0.78,-0.66,bundesliga,2023-2024
34,Elias Baum,de GER,DF,Eintracht Frankfurt,17,2005,4,28.0,7.0,0.9,0.3,0,,0,4,7.0,1,1.25,1.0,0.0,1.0,3.21,3.21,bundesliga,2023-2024
35,Oliver Baumann,de GER,GK,Hoffenheim,33,1990,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.35,66.0,66.0,0.0,0.0,,bundesliga,2023-2024
36,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,23,1999,32,1158.0,36.0,37.8,12.9,11,69.0,0,21,19.0,2,1.94,23.0,16.0,7.0,0.54,-0.92,bundesliga,2023-2024
37,Mika Baur,de GER,MF,Freiburg,19,2004,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2023-2024
38,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,29,1994,32,1636.0,51.0,53.5,18.2,16,82.0,6,16,20.0,2,1.34,36.0,37.0,-1.0,-0.06,-0.12,bundesliga,2023-2024
39,Adrian Beck,de GER,MF,Heidenheim,26,1997,23,974.0,42.0,31.8,10.8,11,61.0,1,12,26.0,5,1.13,16.0,20.0,-4.0,-0.37,-0.33,bundesliga,2023-2024
40,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,28,1995,11,645.0,59.0,21.1,7.2,7,72.0,1,4,35.0,0,0.55,6.0,17.0,-11.0,-1.53,-1.01,bundesliga,2023-2024
41,Chris Bedia,ci CIV,FW,Union Berlin,27,1996,7,145.0,21.0,4.7,1.6,0,,0,7,21.0,8,0.0,3.0,5.0,-2.0,-1.24,-0.53,bundesliga,2023-2024
