Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
390,Jérôme Roussillon,fr FRA,"DF,MF",Wolfsburg,29,1993,0.2,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
391,Jérôme Roussillon,fr FRA,MF,Union Berlin,29,1993,10.6,2,0,0,12,13,0,37,4,9,,,0,bundesliga,2022-2023
392,Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,8.8,3,0,0,21,9,0,40,10,12,,,0,bundesliga,2022-2023
393,Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,11.2,2,0,0,17,19,17,11,5,5,,,0,bundesliga,2022-2023
394,Julian Ryerson,no NOR,MF,Union Berlin,24,1997,11.5,2,0,0,16,12,1,40,12,18,,,0,bundesliga,2022-2023
395,Julian Ryerson,no NOR,DF,Dortmund,24,1997,15.7,2,0,0,15,19,1,50,8,15,,,0,bundesliga,2022-2023
396,Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29.0,2,0,0,0,4,0,0,0,0,,,0,bundesliga,2022-2023
397,Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,7.0,2,0,0,7,1,1,5,9,14,,,0,bundesliga,2022-2023
398,Dikeni-Rafid Salifou,tg TOG,MF,Werder Bremen,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
399,Roland Sallai,hu HUN,"MF,FW",Freiburg,25,1997,11.1,6,0,0,29,30,3,35,2,6,,,0,bundesliga,2022-2023
400,Diadie Samassékou,ml MLI,MF,Hoffenheim,26,1996,0.4,1,0,0,3,0,0,0,0,0,,,0,bundesliga,2022-2023
401,Leroy Sané,de GER,MF,Bayern Munich,26,1996,22.3,4,0,0,17,23,7,13,4,30,,,0,bundesliga,2022-2023
402,Sidi Sané,de GER,MF,Schalke 04,19,2003,0.3,0,0,0,0,0,0,0,0,1,,,0,bundesliga,2022-2023
403,Bouna Sarr,sn SEN,"DF,MF",Bayern Munich,30,1992,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
404,Joe Scally,us USA,DF,Gladbach,19,2002,24.5,2,0,0,13,51,3,41,7,19,,,0,bundesliga,2022-2023
405,Kevin Schade,de GER,MF,Freiburg,20,2001,2.0,0,0,0,4,6,0,3,0,4,,,0,bundesliga,2022-2023
406,András Schäfer,hu HUN,MF,Union Berlin,23,1999,9.6,0,0,0,14,15,1,8,4,9,,,0,bundesliga,2022-2023
407,Derry Scherhant,de GER,MF,Hertha BSC,19,2002,3.2,0,0,0,2,2,0,3,0,6,,,0,bundesliga,2022-2023
408,Patrik Schick,cz CZE,FW,Leverkusen,26,1996,10.5,0,0,0,5,16,0,4,1,0,,,0,bundesliga,2022-2023
409,Kingsley Schindler,gh GHA,"MF,DF",Köln,29,1993,12.1,4,0,0,11,12,2,46,13,10,,,0,bundesliga,2022-2023
410,Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,16.7,2,0,0,27,24,1,2,16,25,,,0,bundesliga,2022-2023
411,Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,0.2,0,0,0,0,1,0,0,2,0,,,0,bundesliga,2022-2023
412,Keven Schlotterbeck,de GER,DF,Bochum,25,1997,8.2,3,0,0,11,9,1,3,13,9,,,0,bundesliga,2022-2023
413,Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,25.0,3,0,0,15,17,0,11,34,35,,,0,bundesliga,2022-2023
414,Jonathan Schmid,fr FRA,"DF,MF",Freiburg,32,1990,0.5,0,0,0,1,0,0,4,1,1,,,0,bundesliga,2022-2023
415,Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,16.9,3,0,0,16,23,2,20,5,16,,,0,bundesliga,2022-2023
416,Kenneth Schmidt,de GER,DF,Freiburg,20,2002,2.8,1,0,0,1,0,0,1,0,3,,,0,bundesliga,2022-2023
417,Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,12.1,3,0,0,20,14,0,31,6,11,,,0,bundesliga,2022-2023
418,Benno Schmitz,de GER,DF,Köln,27,1994,26.9,6,0,0,32,18,0,95,24,39,,,2,bundesliga,2022-2023
419,Marvin Schwäbe,de GER,GK,Köln,27,1995,34.0,1,0,0,0,2,0,0,2,0,,,0,bundesliga,2022-2023
420,Alexander Schwolow,de GER,GK,Schalke 04,30,1992,22.6,1,0,0,0,4,0,0,1,0,,,0,bundesliga,2022-2023
421,Paul Seguin,de GER,MF,Union Berlin,27,1995,7.7,4,0,0,13,3,0,18,6,9,,,0,bundesliga,2022-2023
422,Davie Selke,de GER,FW,Hertha BSC,27,1995,3.1,1,0,0,7,6,0,2,1,1,,,0,bundesliga,2022-2023
423,Davie Selke,de GER,FW,Köln,27,1995,9.7,2,0,0,15,12,7,6,0,0,,,0,bundesliga,2022-2023
424,Suat Serdar,de GER,MF,Hertha BSC,25,1997,22.5,7,0,0,33,31,1,5,28,24,,,0,bundesliga,2022-2023
425,Eniss Shabani,al ALB,MF,Mainz 05,19,2003,0.1,1,0,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
426,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,22.0,4,1,1,38,6,2,27,19,20,,,0,bundesliga,2022-2023
427,André Silva,pt POR,FW,RB Leipzig,26,1995,19.3,3,0,0,32,44,10,4,3,6,,,0,bundesliga,2022-2023
428,Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,16.2,2,0,0,24,25,2,14,16,14,,,0,bundesliga,2022-2023
429,Daley Sinkgraven,nl NED,"MF,DF",Leverkusen,27,1995,3.8,1,0,0,6,4,0,3,5,8,,,0,bundesliga,2022-2023
430,Tobias Sippel,de GER,GK,Gladbach,34,1988,5.7,1,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
431,Hugo Siquet,be BEL,"DF,MF",Freiburg,20,2002,0.2,0,0,0,0,1,0,0,0,2,,,0,bundesliga,2022-2023
432,Tim Skarke,de GER,"FW,MF",Union Berlin,25,1996,0.6,1,0,0,3,0,0,8,0,1,,,0,bundesliga,2022-2023
433,Tim Skarke,de GER,MF,Schalke 04,25,1996,4.9,0,0,0,4,7,3,22,0,8,,,0,bundesliga,2022-2023
434,Ellyes Skhiri,tn TUN,MF,Köln,27,1995,31.7,5,0,0,34,11,4,14,57,46,,,0,bundesliga,2022-2023
435,Robert Skov,dk DEN,MF,Hoffenheim,26,1996,15.0,1,0,0,17,21,1,76,8,11,,,0,bundesliga,2022-2023
436,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,21,2000,5.2,0,0,0,0,5,0,0,6,7,,,0,bundesliga,2022-2023
437,Danilo Soares,br BRA,DF,Bochum,30,1991,19.6,6,0,0,29,24,0,21,30,47,,,0,bundesliga,2022-2023
438,Nikola Soldo,hr CRO,DF,Köln,21,2001,6.6,1,0,0,5,2,0,1,7,9,,,0,bundesliga,2022-2023
439,Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19.0,1,0,0,1,2,0,0,1,0,,,0,bundesliga,2022-2023
440,Yann Sommer,ch SUI,GK,Gladbach,33,1988,10.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
441,Borna Sosa,hr CRO,"MF,DF",Stuttgart,24,1998,21.7,5,0,0,12,12,0,254,17,20,,,0,bundesliga,2022-2023
442,Djibril Sow,ch SUI,MF,Eintracht Frankfurt,25,1997,29.4,9,0,0,39,49,0,6,32,24,,,0,bundesliga,2022-2023
443,Anton Stach,de GER,MF,Mainz 05,23,1998,23.0,4,0,0,27,40,3,63,40,21,,,0,bundesliga,2022-2023
444,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,11.6,4,0,0,16,16,0,26,20,16,,,0,bundesliga,2022-2023
445,Jens Stage,dk DEN,MF,Werder Bremen,25,1996,20.6,5,0,0,32,19,0,13,16,17,,,0,bundesliga,2022-2023
446,Veit Stange,de GER,MF,Hertha BSC,18,2004,0.1,0,0,0,0,0,0,0,0,1,,,0,bundesliga,2022-2023
447,Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,6.4,1,0,0,5,3,0,8,7,11,,,0,bundesliga,2022-2023
448,Niklas Stark,de GER,DF,Werder Bremen,27,1995,23.1,9,0,0,41,18,1,2,36,35,,,0,bundesliga,2022-2023
449,Pascal Stenzel,de GER,DF,Stuttgart,26,1996,3.7,0,0,0,3,2,0,21,6,8,,,0,bundesliga,2022-2023
450,Angelo Stiller,de GER,MF,Hoffenheim,21,2001,7.8,1,0,0,10,3,0,7,8,12,,,0,bundesliga,2022-2023
451,Lars Stindl,de GER,MF,Gladbach,33,1988,19.3,9,0,0,30,39,8,18,11,13,,,0,bundesliga,2022-2023
452,Kevin Stöger,at AUT,MF,Bochum,28,1993,28.9,3,0,0,41,54,0,151,27,47,,,0,bundesliga,2022-2023
453,Niklas Süle,de GER,DF,Dortmund,26,1995,23.5,2,0,0,8,5,0,17,15,19,,,0,bundesliga,2022-2023
454,Ivan Šunjić,ba BIH,MF,Hertha BSC,25,1996,11.0,4,0,0,17,9,1,1,12,23,,,0,bundesliga,2022-2023
455,Mattias Svanberg,se SWE,MF,Wolfsburg,23,1999,20.4,4,0,0,27,29,4,40,22,16,,,0,bundesliga,2022-2023
456,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,27.2,5,2,1,25,39,2,118,15,29,,,0,bundesliga,2022-2023
457,Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,0.1,1,0,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
458,Jonathan Tah,de GER,DF,Leverkusen,26,1996,27.6,6,0,0,22,2,2,3,38,14,,,0,bundesliga,2022-2023
459,Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,31.9,5,0,0,28,17,2,3,39,30,,,1,bundesliga,2022-2023
460,Niklas Tauer,de GER,FW,Mainz 05,21,2001,1.0,0,0,0,1,0,0,1,2,1,,,0,bundesliga,2022-2023
461,Mathys Tel,fr FRA,MF,Bayern Munich,17,2005,4.6,2,0,0,9,6,4,4,0,2,,,0,bundesliga,2022-2023
462,Semir Telalovic,de GER,FW,Gladbach,22,1999,0.1,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
463,Simon Terodde,de GER,FW,Schalke 04,34,1988,20.3,5,0,0,37,36,26,2,5,9,,,0,bundesliga,2022-2023
464,Malick Thiaw,de GER,DF,Schalke 04,20,2001,3.0,2,0,0,3,0,0,0,9,1,,,0,bundesliga,2022-2023
465,Jan Thielmann,de GER,"MF,FW",Köln,20,2002,9.7,5,0,0,14,19,9,37,8,8,,,0,bundesliga,2022-2023
466,Morten Thorsby,no NOR,MF,Union Berlin,26,1996,9.3,3,0,0,21,6,0,2,3,11,,,0,bundesliga,2022-2023
467,Marcus Thuram,fr FRA,FW,Gladbach,24,1997,27.9,3,0,0,34,44,18,11,6,7,,,0,bundesliga,2022-2023
468,Steffen Tigges,de GER,FW,Köln,24,1998,17.7,1,0,0,11,11,10,15,7,6,,,0,bundesliga,2022-2023
469,Umut Tohumcu,de GER,MF,Hoffenheim,17,2004,3.0,0,0,0,4,5,0,0,2,6,,,0,bundesliga,2022-2023
470,Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,14.3,2,0,0,13,49,3,34,2,4,,,0,bundesliga,2022-2023
471,Keke Topp,de GER,FW,Schalke 04,18,2004,0.2,0,0,0,1,0,0,1,1,0,,,0,bundesliga,2022-2023
472,Almamy Touré,ml MLI,DF,Eintracht Frankfurt,26,1996,4.4,1,0,0,5,1,1,6,11,7,,,0,bundesliga,2022-2023
473,Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,32.7,1,0,0,36,42,2,29,47,36,,,0,bundesliga,2022-2023
474,Kevin Trapp,de GER,GK,Eintracht Frankfurt,32,1990,33.0,3,0,0,0,4,0,0,0,1,,,0,bundesliga,2022-2023
475,Christopher Trimmel,at AUT,MF,Union Berlin,35,1987,20.1,1,0,0,17,7,1,179,25,19,,,0,bundesliga,2022-2023
476,Tuta,br BRA,DF,Eintracht Frankfurt,23,1999,30.2,8,0,0,33,18,1,9,48,37,,,0,bundesliga,2022-2023
477,Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3.0,1,0,0,1,1,0,0,0,0,,,0,bundesliga,2022-2023
478,Lauren Ulrich,de GER,MF,Stuttgart,17,2005,0.1,0,0,0,0,0,0,1,0,1,,,0,bundesliga,2022-2023
479,Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,26.1,6,1,0,30,13,1,2,23,38,,,0,bundesliga,2022-2023
480,Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,19.2,8,1,1,27,10,0,1,32,22,,,0,bundesliga,2022-2023
481,Jere Uronen,fi FIN,DF,Schalke 04,28,1994,7.5,2,0,0,5,13,0,30,8,11,,,0,bundesliga,2022-2023
482,Mark Uth,de GER,"FW,MF",Köln,30,1991,0.5,2,0,0,2,1,0,2,0,0,,,0,bundesliga,2022-2023
483,Josha Vagnoman,de GER,"MF,DF",Stuttgart,21,2000,16.4,3,1,1,19,9,2,28,8,15,,,0,bundesliga,2022-2023
484,Ruben Vargas,ch SUI,MF,Augsburg,23,1998,12.6,4,0,0,16,16,4,48,6,8,,,0,bundesliga,2022-2023
485,Renato Veiga,pt POR,DF,Augsburg,19,2003,7.1,3,0,0,9,4,0,7,7,6,,,0,bundesliga,2022-2023
486,Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,25.2,2,0,0,24,9,0,3,35,18,,,0,bundesliga,2022-2023
487,Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33.0,5,0,0,23,27,1,13,24,33,,,0,bundesliga,2022-2023
488,Gabriel Vidovic,hr CRO,MF,Bayern Munich,18,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
489,Kevin Vogt,de GER,DF,Hoffenheim,30,1991,19.7,8,0,0,22,11,0,3,24,9,,,0,bundesliga,2022-2023
490,Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,0.1,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2022-2023
491,Robert Wagner,de GER,MF,Freiburg,19,2003,0.4,1,0,0,0,1,0,0,0,0,,,0,bundesliga,2022-2023
492,Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,5.8,0,0,0,14,5,1,3,2,4,,,0,bundesliga,2022-2023
493,Paul Wanner,de GER,MF,Bayern Munich,16,2005,0.3,1,0,0,1,0,0,0,0,1,,,0,bundesliga,2022-2023
494,Julian Weigl,de GER,MF,Gladbach,26,1995,21.0,6,0,0,20,29,0,0,20,15,,,0,bundesliga,2022-2023
495,Nelson Weiper,de GER,FW,Mainz 05,17,2005,1.1,0,0,0,2,2,3,2,0,0,,,0,bundesliga,2022-2023
496,Mitchell Weiser,de GER,MF,Werder Bremen,28,1994,28.0,7,0,0,36,57,5,76,25,46,,,0,bundesliga,2022-2023
497,Noah Weißhaupt,de GER,MF,Freiburg,20,2001,4.7,0,0,0,2,20,1,14,6,7,,,0,bundesliga,2022-2023
498,Marcel Wenig,de GER,MF,Eintracht Frankfurt,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
499,Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,21.5,2,0,0,6,13,25,29,7,5,,,0,bundesliga,2022-2023
500,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,29,1993,18.8,0,0,0,11,16,3,33,31,17,,,0,bundesliga,2022-2023
501,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,21,2001,18.3,7,0,0,42,32,7,68,15,24,,,0,bundesliga,2022-2023
502,Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,14.3,1,0,0,17,22,0,2,1,7,,,0,bundesliga,2022-2023
503,Frederik Winther,dk DEN,DF,Augsburg,21,2001,1.0,0,0,0,0,0,0,0,0,2,,,0,bundesliga,2022-2023
504,Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,12.1,4,0,0,13,27,1,43,2,10,,,0,bundesliga,2022-2023
505,Hannes Wolf,at AUT,MF,Gladbach,23,1999,5.0,0,0,0,7,12,1,2,3,8,,,0,bundesliga,2022-2023
506,Marius Wolf,de GER,DF,Dortmund,27,1995,17.4,2,0,0,11,22,3,62,19,18,,,0,bundesliga,2022-2023
507,Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,7.3,2,0,0,12,7,1,9,1,3,,,0,bundesliga,2022-2023
508,Kelvin Yeboah,it ITA,FW,Augsburg,22,2000,3.9,0,0,0,11,11,1,6,1,4,,,0,bundesliga,2022-2023
509,Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,28.4,4,0,0,20,18,1,11,47,21,,,0,bundesliga,2022-2023
510,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,14.1,3,0,0,12,2,0,0,23,8,,,0,bundesliga,2022-2023
511,Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,14.7,4,0,0,22,36,4,115,6,8,,,0,bundesliga,2022-2023
512,Aaron Zehnter,de GER,MF,Augsburg,17,2004,0.0,0,0,0,0,0,0,0,1,0,,,0,bundesliga,2022-2023
513,Robin Zentner,de GER,GK,Mainz 05,27,1994,26.0,1,0,0,0,2,0,0,0,0,,,0,bundesliga,2022-2023
514,Michael Zetterer,de GER,GK,Werder Bremen,27,1995,1.7,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
515,Simon Zoller,de GER,"FW,MF",Bochum,31,1991,16.2,5,0,0,19,8,7,17,6,4,,,0,bundesliga,2022-2023
