Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
278,Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27,2430.0,90.0,79.4,27.0,27,90.0,27,0,,2,2.22,68.0,32.0,36.0,1.33,0.9,bundesliga,2022-2023
279,Leon Köhl,de GER,MF,Leverkusen,18,2004,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
280,Dominik Kohr,de GER,MF,Mainz 05,28,1994,30,2292.0,76.0,74.9,25.5,27,83.0,21,3,18.0,1,1.43,39.0,38.0,1.0,0.04,0.27,bundesliga,2022-2023
281,Randal Kolo Muani,fr FRA,FW,Eintracht Frankfurt,23,1998,32,2631.0,82.0,86.0,29.2,31,83.0,14,1,45.0,0,1.53,51.0,39.0,12.0,0.41,1.67,bundesliga,2022-2023
282,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,1,25.0,25.0,0.8,0.3,0,,0,1,25.0,3,0.0,0.0,0.0,0.0,0.0,1.07,bundesliga,2022-2023
283,Mert Kömür,de GER,MF,Augsburg,17,2005,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
284,Manu Koné,fr FRA,MF,Gladbach,21,2001,30,2608.0,87.0,85.2,29.0,30,87.0,18,0,,0,1.23,41.0,49.0,-8.0,-0.28,-1.27,bundesliga,2022-2023
285,Odilon Kossounou,ci CIV,DF,Leverkusen,21,2001,24,1523.0,63.0,49.8,16.9,17,83.0,13,7,15.0,6,1.75,35.0,20.0,15.0,0.89,1.3,bundesliga,2022-2023
286,Filip Kostić,rs SRB,MF,Eintracht Frankfurt,29,1992,1,74.0,74.0,2.4,0.8,1,74.0,0,0,,0,0.0,1.0,5.0,-4.0,-4.86,-5.17,bundesliga,2022-2023
287,Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11,990.0,90.0,32.4,11.0,11,90.0,11,0,,15,0.64,14.0,22.0,-8.0,-0.73,-0.16,bundesliga,2022-2023
288,Soichiro Kozuki,jp JPN,MF,Schalke 04,21,2000,5,379.0,76.0,12.4,4.2,5,76.0,1,0,,0,0.6,1.0,5.0,-4.0,-0.95,0.12,bundesliga,2022-2023
289,Alex Král,cz CZE,MF,Schalke 04,24,1998,29,2357.0,81.0,77.0,26.2,26,89.0,23,3,18.0,3,0.93,27.0,52.0,-25.0,-0.95,0.45,bundesliga,2022-2023
290,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,32,2386.0,75.0,78.0,26.5,26,83.0,15,6,39.0,1,1.03,39.0,45.0,-6.0,-0.23,0.17,bundesliga,2022-2023
291,Christoph Kramer,de GER,MF,Gladbach,31,1991,29,2222.0,77.0,72.6,24.7,27,81.0,17,2,12.0,2,1.31,38.0,39.0,-1.0,-0.04,0.17,bundesliga,2022-2023
292,Tom Krauß,de GER,MF,Schalke 04,21,2001,32,2514.0,79.0,82.2,27.9,31,80.0,15,1,26.0,0,0.97,23.0,51.0,-28.0,-1.0,0.32,bundesliga,2022-2023
293,Max Kruse,de GER,MF,Wolfsburg,34,1988,5,272.0,54.0,8.9,3.0,2,90.0,2,3,31.0,0,0.4,3.0,6.0,-3.0,-0.99,-1.38,bundesliga,2022-2023
294,Lukas Kübler,de GER,"DF,MF",Freiburg,29,1992,22,1639.0,75.0,53.6,18.2,19,83.0,10,3,22.0,6,1.82,32.0,18.0,14.0,0.77,1.21,bundesliga,2022-2023
295,Pierre Kunde,cm CMR,MF,Bochum,27,1995,12,377.0,31.0,12.3,4.2,3,81.0,0,9,15.0,4,0.83,3.0,13.0,-10.0,-2.39,-1.65,bundesliga,2022-2023
296,Alou Kuol,au AUS,FW,Stuttgart,21,2000,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,1,0.0,0.0,0.0,0.0,0.0,0.35,bundesliga,2022-2023
297,Robert Kwasigroch,de GER,GK,Hertha BSC,18,2004,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
298,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,12,559.0,47.0,18.3,6.2,7,72.0,0,5,11.0,2,1.58,7.0,11.0,-4.0,-0.64,-1.04,bundesliga,2022-2023
299,Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,24,1627.0,68.0,53.2,18.1,18,83.0,13,6,23.0,6,1.38,31.0,26.0,5.0,0.28,0.03,bundesliga,2022-2023
300,Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,14,871.0,62.0,28.5,9.7,11,71.0,1,3,29.0,2,1.64,9.0,9.0,0.0,0.0,-0.53,bundesliga,2022-2023
301,Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,21,1468.0,70.0,48.0,16.3,17,82.0,7,4,17.0,1,1.95,25.0,20.0,5.0,0.31,-0.71,bundesliga,2022-2023
302,Stefan Lainer,at AUT,"DF,MF",Gladbach,29,1992,17,817.0,48.0,26.7,9.1,9,83.0,2,8,9.0,12,1.47,11.0,19.0,-8.0,-0.88,-1.08,bundesliga,2022-2023
303,Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,15,627.0,42.0,20.5,7.0,7,84.0,6,8,5.0,14,1.13,4.0,14.0,-10.0,-1.44,-0.62,bundesliga,2022-2023
304,Michael Langer,at AUT,GK,Schalke 04,37,1985,0,,,,,0,,0,0,,5,,,,,,,bundesliga,2022-2023
305,Jordan Larsson,se SWE,MF,Schalke 04,25,1997,11,463.0,42.0,15.1,5.1,5,60.0,0,6,27.0,4,0.55,4.0,11.0,-7.0,-1.36,-0.36,bundesliga,2022-2023
306,Danny Latza,de GER,MF,Schalke 04,32,1989,20,853.0,43.0,27.9,9.5,8,81.0,5,12,17.0,7,0.8,12.0,28.0,-16.0,-1.69,-0.87,bundesliga,2022-2023
307,Lucas Laux,de GER,MF,Mainz 05,19,2002,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2022-2023
308,Diogo Leite,pt POR,DF,Union Berlin,23,1999,28,2254.0,81.0,73.7,25.0,26,86.0,24,2,16.0,2,1.93,40.0,28.0,12.0,0.48,0.37,bundesliga,2022-2023
309,Maxim Leitsch,de GER,DF,Mainz 05,24,1998,9,663.0,74.0,21.7,7.4,7,89.0,6,2,22.0,10,1.56,9.0,13.0,-4.0,-0.54,-0.66,bundesliga,2022-2023
310,Tim Lemperle,de GER,FW,Köln,20,2002,12,132.0,11.0,4.3,1.5,0,,0,12,11.0,6,1.58,2.0,2.0,0.0,0.0,0.15,bundesliga,2022-2023
311,Christopher Lenz,de GER,"MF,DF",Eintracht Frankfurt,27,1994,24,1290.0,54.0,42.2,14.3,13,81.0,8,11,21.0,3,1.58,27.0,21.0,6.0,0.42,0.42,bundesliga,2022-2023
312,Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,16,265.0,17.0,8.7,2.9,0,,0,16,17.0,14,1.94,7.0,5.0,2.0,0.68,0.33,bundesliga,2022-2023
313,Philipp Lienhart,at AUT,DF,Freiburg,26,1996,29,2498.0,86.0,81.6,27.8,27,89.0,25,2,45.0,0,1.86,45.0,30.0,15.0,0.54,1.82,bundesliga,2022-2023
314,Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,31,2403.0,78.0,78.5,26.7,27,86.0,22,4,19.0,1,2.0,67.0,27.0,40.0,1.5,-0.42,bundesliga,2022-2023
315,Dimitris Limnios,gr GRE,"FW,MF",Köln,24,1998,2,39.0,20.0,1.3,0.4,0,,0,2,20.0,6,0.5,0.0,1.0,-1.0,-2.31,-2.19,bundesliga,2022-2023
316,Jesper Lindstrøm,dk DEN,MF,Eintracht Frankfurt,22,2000,27,1679.0,62.0,54.9,18.7,22,72.0,2,5,20.0,0,1.63,34.0,27.0,7.0,0.38,0.44,bundesliga,2022-2023
317,Dejan Ljubicic,at AUT,MF,Köln,24,1997,27,1710.0,63.0,55.9,19.0,20,73.0,4,7,37.0,0,1.3,27.0,27.0,0.0,0.0,0.33,bundesliga,2022-2023
318,Niklas Lomb,de GER,GK,Leverkusen,29,1993,0,,,,,0,,0,0,,14,,,,,,,bundesliga,2022-2023
319,Anthony Losilla,fr FRA,MF,Bochum,36,1986,31,2720.0,88.0,88.9,30.2,31,88.0,26,0,,0,1.1,39.0,64.0,-25.0,-0.83,1.03,bundesliga,2022-2023
320,Marcel Lotka,pl POL,GK,Dortmund,21,2001,0,,,,,0,,0,0,,5,,,,,,,bundesliga,2022-2023
321,Anderson Lucoqui,ao ANG,DF,Mainz 05,25,1997,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
322,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,32,2397.0,75.0,78.3,26.6,27,83.0,14,5,32.0,0,0.81,34.0,55.0,-21.0,-0.79,0.03,bundesliga,2022-2023
323,Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,10,0.0,1.0,2.0,-1.0,-1.0,-1.27,bundesliga,2022-2023
324,Josué-Emanuel M'bila,ao ANG,MF,Augsburg,22,1999,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
325,Arne Maier,de GER,MF,Augsburg,23,1999,30,1960.0,65.0,64.1,21.8,24,77.0,7,6,19.0,3,0.9,24.0,44.0,-20.0,-0.92,-0.84,bundesliga,2022-2023
326,Linton Maina,de GER,"MF,FW",Köln,23,1999,33,2239.0,68.0,73.2,24.9,27,77.0,1,6,28.0,1,1.24,37.0,36.0,1.0,0.04,0.7,bundesliga,2022-2023
327,Donyell Malen,nl NED,"MF,FW",Dortmund,23,1999,26,1706.0,66.0,55.8,19.0,22,71.0,1,4,34.0,2,2.04,44.0,24.0,20.0,1.06,-0.21,bundesliga,2022-2023
328,Maurice Malone,de GER,"FW,MF",Augsburg,21,2000,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2022-2023
329,Sadio Mané,sn SEN,"MF,FW",Bayern Munich,30,1992,25,1425.0,57.0,46.6,15.8,18,72.0,4,7,18.0,1,2.2,43.0,19.0,24.0,1.52,-0.14,bundesliga,2022-2023
330,Myziane Maolida,km COM,FW,Hertha BSC,23,1999,3,95.0,32.0,3.1,1.1,1,55.0,0,2,20.0,7,0.0,1.0,3.0,-2.0,-1.89,-1.14,bundesliga,2022-2023
331,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,23,1999,33,1476.0,45.0,48.2,16.4,15,69.0,1,18,24.0,1,1.45,23.0,24.0,-1.0,-0.06,-0.63,bundesliga,2022-2023
332,Eric Martel,de GER,MF,Köln,20,2002,29,2019.0,70.0,66.0,22.4,23,81.0,14,6,25.0,4,1.21,29.0,33.0,-4.0,-0.18,-0.09,bundesliga,2022-2023
333,Aarón Martín,es ESP,"MF,DF",Mainz 05,25,1997,28,1847.0,66.0,60.4,20.5,20,83.0,14,8,23.0,6,1.25,29.0,34.0,-5.0,-0.24,-0.54,bundesliga,2022-2023
334,Gabriel Marušić,hr CRO,DF,Bayern Munich,19,2003,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
335,Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,29,2178.0,75.0,71.2,24.2,23,89.0,21,6,23.0,1,1.0,30.0,46.0,-16.0,-0.66,0.97,bundesliga,2022-2023
336,Henning Matriciani,de GER,DF,Schalke 04,22,2000,22,1863.0,85.0,60.9,20.7,22,85.0,17,0,,10,1.09,27.0,42.0,-15.0,-0.72,0.85,bundesliga,2022-2023
337,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,28,2286.0,82.0,74.7,25.4,26,87.0,23,2,11.0,0,1.0,32.0,44.0,-12.0,-0.47,-0.47,bundesliga,2022-2023
338,Philipp Max,de GER,MF,Eintracht Frankfurt,28,1993,10,694.0,69.0,22.7,7.7,8,79.0,3,2,32.0,0,1.2,11.0,13.0,-2.0,-0.26,-0.56,bundesliga,2022-2023
339,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,19,1112.0,59.0,36.3,12.4,14,74.0,4,5,16.0,1,2.16,38.0,13.0,25.0,2.02,0.68,bundesliga,2022-2023
340,Ibrahim Maza,dz ALG,MF,Hertha BSC,16,2005,2,71.0,36.0,2.3,0.8,0,,0,2,36.0,4,1.5,2.0,2.0,0.0,0.0,0.81,bundesliga,2022-2023
341,Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,19,1075.0,57.0,35.1,11.9,11,81.0,5,8,23.0,7,2.32,37.0,18.0,19.0,1.59,0.0,bundesliga,2022-2023
342,Noah Mbamba,be BEL,MF,Leverkusen,17,2005,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,11,0.0,0.0,0.0,0.0,0.0,-0.24,bundesliga,2022-2023
343,Jean-Manuel Mbom,de GER,"DF,MF",Werder Bremen,22,2000,2,6.0,3.0,0.2,0.1,0,,0,2,3.0,9,0.0,0.0,2.0,-2.0,-30.0,-29.68,bundesliga,2022-2023
344,Nathanael Mbuku,cd COD,MF,Augsburg,20,2002,2,34.0,17.0,1.1,0.4,0,,0,2,17.0,11,0.0,1.0,0.0,1.0,2.65,3.3,bundesliga,2022-2023
345,Thomas Meunier,be BEL,"DF,MF",Dortmund,30,1991,10,585.0,59.0,19.1,6.5,7,77.0,5,3,15.0,6,2.1,5.0,9.0,-4.0,-0.62,-2.18,bundesliga,2022-2023
346,Alexander Meyer,de GER,GK,Dortmund,31,1991,7,630.0,90.0,20.6,7.0,7,90.0,7,0,,27,1.57,15.0,12.0,3.0,0.43,-0.9,bundesliga,2022-2023
347,Sven Michel,de GER,FW,Union Berlin,32,1990,21,495.0,24.0,16.2,5.5,2,74.0,1,19,18.0,11,1.62,8.0,5.0,3.0,0.55,0.19,bundesliga,2022-2023
348,Enzo Millot,fr FRA,MF,Stuttgart,20,2002,23,890.0,39.0,29.1,9.9,9,73.0,2,14,17.0,6,1.04,14.0,19.0,-5.0,-0.51,-0.22,bundesliga,2022-2023
349,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,25,1997,17,849.0,50.0,27.7,9.4,7,79.0,4,10,30.0,14,0.94,9.0,15.0,-6.0,-0.64,0.22,bundesliga,2022-2023
350,Anthony Modeste,fr FRA,FW,Dortmund,34,1988,19,813.0,43.0,26.6,9.0,7,83.0,3,12,19.0,12,1.79,13.0,9.0,4.0,0.44,-0.96,bundesliga,2022-2023
351,Tobias Mohr,de GER,"DF,MF",Schalke 04,26,1995,18,839.0,47.0,27.4,9.3,8,76.0,4,10,23.0,8,0.78,11.0,16.0,-5.0,-0.54,0.72,bundesliga,2022-2023
352,Clinton Mola,eng ENG,DF,Stuttgart,21,2001,1,15.0,15.0,0.5,0.2,0,,0,1,15.0,2,1.0,0.0,0.0,0.0,0.0,0.35,bundesliga,2022-2023
353,Florent Mollet,fr FRA,MF,Schalke 04,30,1991,9,410.0,46.0,13.4,4.6,4,72.0,1,5,24.0,3,0.56,3.0,13.0,-10.0,-2.2,-1.31,bundesliga,2022-2023
354,Madi Monamay,be BEL,DF,Leverkusen,16,2006,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
355,Liam Morrison,sct SCO,DF,Bayern Munich,19,2003,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
356,Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,26,1141.0,44.0,37.3,12.7,11,73.0,4,15,22.0,3,1.88,32.0,23.0,9.0,0.71,-0.7,bundesliga,2022-2023
357,Lys Mousset,fr FRA,"FW,MF",Bochum,26,1996,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
358,Florian Müller,de GER,GK,Stuttgart,24,1997,19,1710.0,90.0,55.9,19.0,19,90.0,19,0,,14,0.84,22.0,34.0,-12.0,-0.63,-0.63,bundesliga,2022-2023
359,Joey Müller,de GER,"DF,MF",Schalke 04,21,2000,0,,,,,0,,0,0,,6,,,,,,,bundesliga,2022-2023
360,Thomas Müller,de GER,"MF,FW",Bayern Munich,32,1989,27,1665.0,62.0,54.4,18.5,21,73.0,8,6,23.0,0,1.93,50.0,15.0,35.0,1.89,0.67,bundesliga,2022-2023
361,Torben Müsel,de GER,"FW,MF",Gladbach,23,1999,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
362,Jamal Musiala,de GER,MF,Bayern Munich,19,2003,33,2198.0,67.0,71.8,24.4,26,77.0,7,7,27.0,0,2.06,63.0,29.0,34.0,1.39,-0.7,bundesliga,2022-2023
363,Marlon Mustapha,at AUT,FW,Mainz 05,21,2001,6,69.0,12.0,2.3,0.8,0,,0,6,12.0,7,2.0,1.0,1.0,0.0,0.0,0.03,bundesliga,2022-2023
364,Obite N'Dicka,ci CIV,DF,Eintracht Frankfurt,22,1999,30,2692.0,90.0,88.0,29.9,30,90.0,29,0,,1,1.6,54.0,44.0,10.0,0.33,1.31,bundesliga,2022-2023
365,Nathan N'Goumou,cm CMR,"MF,FW",Gladbach,22,2000,20,695.0,35.0,22.7,7.7,7,73.0,1,13,14.0,10,0.85,8.0,12.0,-4.0,-0.52,-0.56,bundesliga,2022-2023
366,Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,19,1286.0,68.0,42.0,14.3,14,78.0,9,5,39.0,4,1.05,25.0,32.0,-7.0,-0.49,-0.39,bundesliga,2022-2023
367,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,9,473.0,53.0,15.5,5.3,5,81.0,1,4,17.0,14,0.89,8.0,8.0,0.0,0.0,0.42,bundesliga,2022-2023
368,Luca Netz,de GER,"DF,MF",Gladbach,19,2003,20,702.0,35.0,22.9,7.8,7,85.0,3,13,8.0,12,1.3,14.0,15.0,-1.0,-0.13,-0.05,bundesliga,2022-2023
369,Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12,1080.0,90.0,35.3,12.0,12,90.0,12,0,,0,2.08,36.0,11.0,25.0,2.08,0.77,bundesliga,2022-2023
370,Florian Neuhaus,de GER,MF,Gladbach,25,1997,23,1405.0,61.0,45.9,15.6,16,79.0,5,7,19.0,2,1.13,19.0,20.0,-1.0,-0.06,0.04,bundesliga,2022-2023
371,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,18,826.0,46.0,27.0,9.2,8,64.0,1,10,31.0,0,0.78,10.0,20.0,-10.0,-1.09,-0.4,bundesliga,2022-2023
372,Tanguy Nianzou,fr FRA,DF,Bayern Munich,20,2002,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
373,Jonas Nickisch,de GER,GK,RB Leipzig,18,2004,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2022-2023
374,Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,14,910.0,65.0,29.7,10.1,10,80.0,4,4,28.0,1,1.07,15.0,15.0,0.0,0.0,0.88,bundesliga,2022-2023
375,Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,16,781.0,49.0,25.5,8.7,11,64.0,0,5,16.0,1,0.94,14.0,16.0,-2.0,-0.23,0.76,bundesliga,2022-2023
376,Justin Njinmah,de GER,"FW,MF",Dortmund,21,2000,1,22.0,22.0,0.7,0.2,0,,0,1,22.0,2,0.0,0.0,1.0,-1.0,-4.09,-5.28,bundesliga,2022-2023
377,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,25,1897.0,76.0,62.0,21.1,20,88.0,15,5,29.0,0,2.08,44.0,28.0,16.0,0.76,0.22,bundesliga,2022-2023
378,Felix Nmecha,de GER,MF,Wolfsburg,21,2000,30,1836.0,61.0,60.0,20.4,19,82.0,11,11,25.0,1,1.47,34.0,25.0,9.0,0.44,0.44,bundesliga,2022-2023
379,Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,16,899.0,56.0,29.4,10.0,10,79.0,5,6,19.0,2,1.13,13.0,16.0,-3.0,-0.3,-0.8,bundesliga,2022-2023
380,Nahuel Noll,de GER,GK,Hoffenheim,19,2003,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
381,Connor Noß,ie IRL,MF,Gladbach,21,2001,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2022-2023
382,Hugo Novoa,es ESP,MF,RB Leipzig,19,2003,7,184.0,26.0,6.0,2.0,2,63.0,0,5,12.0,8,1.71,5.0,2.0,3.0,1.47,0.84,bundesliga,2022-2023
383,Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2,180.0,90.0,5.9,2.0,2,90.0,2,0,,23,3.0,6.0,2.0,4.0,2.0,1.41,bundesliga,2022-2023
384,David Odogu,de GER,DF,Wolfsburg,16,2006,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
385,Tim Oermann,de GER,DF,Bochum,18,2003,4,194.0,49.0,6.3,2.2,2,86.0,1,2,11.0,7,1.0,1.0,6.0,-5.0,-2.32,-1.47,bundesliga,2022-2023
386,Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,13,513.0,39.0,16.8,5.7,6,68.0,1,7,15.0,12,1.54,12.0,8.0,4.0,0.7,1.16,bundesliga,2022-2023
387,Mathias Olesen,lu LUX,"MF,FW",Köln,21,2001,14,478.0,34.0,15.6,5.3,6,59.0,1,8,15.0,12,1.43,5.0,9.0,-4.0,-0.75,-0.72,bundesliga,2022-2023
388,Dani Olmo,es ESP,MF,RB Leipzig,24,1998,23,1282.0,56.0,41.9,14.2,15,74.0,4,8,21.0,0,2.0,32.0,16.0,16.0,1.12,0.77,bundesliga,2022-2023
389,Jan Olschowsky,de GER,GK,Gladbach,20,2001,4,360.0,90.0,11.8,4.0,4,90.0,4,0,,17,1.0,9.0,11.0,-2.0,-0.5,-0.47,bundesliga,2022-2023
390,Jonas Omlin,ch SUI,GK,Gladbach,28,1994,15,1290.0,86.0,42.2,14.3,15,86.0,14,0,,0,1.27,20.0,18.0,2.0,0.14,0.39,bundesliga,2022-2023
391,Jérôme Onguéné,cm CMR,DF,Eintracht Frankfurt,24,1997,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
392,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,31,2539.0,82.0,83.0,28.2,28,87.0,17,3,32.0,0,1.19,43.0,48.0,-5.0,-0.18,-0.87,bundesliga,2022-2023
393,Willi Orban,hu HUN,DF,RB Leipzig,29,1992,33,2951.0,89.0,96.4,32.8,33,89.0,32,0,,1,2.0,62.0,39.0,23.0,0.7,0.7,bundesliga,2022-2023
394,Ivan Ordets,ua UKR,DF,Bochum,30,1992,30,2449.0,82.0,80.0,27.2,28,87.0,24,2,4.0,2,1.17,39.0,58.0,-19.0,-0.7,1.22,bundesliga,2022-2023
395,Jordi Osei-Tutu,eng ENG,"MF,DF",Bochum,23,1998,20,749.0,37.0,24.5,8.3,8,68.0,1,12,17.0,7,0.7,6.0,20.0,-14.0,-1.68,-0.98,bundesliga,2022-2023
396,Patrick Osterhage,de GER,MF,Bochum,22,2000,23,1029.0,45.0,33.6,11.4,11,77.0,4,12,15.0,7,1.35,8.0,19.0,-11.0,-0.96,-0.03,bundesliga,2022-2023
397,Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,25,2041.0,82.0,66.7,22.7,25,82.0,15,0,,2,1.44,33.0,26.0,7.0,0.31,0.13,bundesliga,2022-2023
398,Thomas Ouwejan,nl NED,"DF,MF",Schalke 04,25,1996,17,903.0,53.0,29.5,10.0,10,73.0,5,7,25.0,6,0.47,9.0,27.0,-18.0,-1.79,-1.04,bundesliga,2022-2023
399,Reece Oxford,eng ENG,DF,Augsburg,23,1998,3,94.0,31.0,3.1,1.0,1,75.0,0,2,10.0,0,0.33,0.0,1.0,-1.0,-0.96,-0.35,bundesliga,2022-2023
400,Salih Özcan,tr TUR,MF,Dortmund,24,1998,26,1576.0,61.0,51.5,17.5,17,80.0,10,9,24.0,5,2.15,37.0,22.0,15.0,0.86,-0.6,bundesliga,2022-2023
401,Levin Öztunalı,de GER,"FW,MF",Union Berlin,26,1996,2,9.0,5.0,0.3,0.1,0,,0,2,5.0,2,3.0,4.0,0.0,4.0,40.0,39.73,bundesliga,2022-2023
402,Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,25,1654.0,66.0,54.1,18.4,19,78.0,11,6,27.0,1,1.6,32.0,25.0,7.0,0.38,0.32,bundesliga,2022-2023
403,Miloš Pantović,rs SRB,"FW,MF",Union Berlin,26,1996,13,206.0,16.0,6.7,2.3,0,,0,13,16.0,7,1.92,4.0,4.0,0.0,0.0,-0.41,bundesliga,2022-2023
404,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,22,1999,1,13.0,13.0,0.4,0.1,0,,0,1,13.0,9,0.0,0.0,0.0,0.0,0.0,-1.15,bundesliga,2022-2023
405,Merveille Papela,de GER,MF,Mainz 05,21,2001,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
406,Kevin Paredes,us USA,MF,Wolfsburg,19,2003,22,529.0,24.0,17.3,5.9,1,72.0,0,21,22.0,2,1.09,13.0,8.0,5.0,0.85,0.71,bundesliga,2022-2023
407,Marco Pašalić,hr CRO,MF,Dortmund,21,2000,1,11.0,11.0,0.4,0.1,0,,0,1,11.0,1,0.0,0.0,1.0,-1.0,-8.18,-9.36,bundesliga,2022-2023
408,Felix Passlack,de GER,"DF,MF",Dortmund,24,1998,3,64.0,21.0,2.1,0.7,0,,0,3,21.0,20,3.0,2.0,0.0,2.0,2.81,1.7,bundesliga,2022-2023
409,Paulinho,br BRA,FW,Leverkusen,22,2000,4,82.0,21.0,2.7,0.9,1,45.0,0,3,12.0,4,1.0,1.0,2.0,-1.0,-1.1,-1.37,bundesliga,2022-2023
410,Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,30,2431.0,81.0,79.4,27.0,27,87.0,24,3,23.0,3,2.3,76.0,29.0,47.0,1.74,0.74,bundesliga,2022-2023
411,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,33,2908.0,88.0,95.0,32.3,33,88.0,32,0,,0,1.06,49.0,61.0,-12.0,-0.37,0.22,bundesliga,2022-2023
412,Aleksandar Pavlovic,de GER,MF,Bayern Munich,18,2004,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
413,Kristian Pedersen,dk DEN,DF,Köln,27,1994,6,276.0,46.0,9.0,3.1,3,80.0,2,3,12.0,17,0.67,2.0,6.0,-4.0,-1.3,-1.27,bundesliga,2022-2023
414,Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,28,1838.0,66.0,60.1,20.4,20,83.0,12,8,22.0,1,0.96,26.0,36.0,-10.0,-0.49,0.32,bundesliga,2022-2023
415,Jordan Pefok,us USA,FW,Union Berlin,26,1996,31,1358.0,44.0,44.4,15.1,16,69.0,1,15,17.0,2,1.94,20.0,15.0,5.0,0.33,-0.09,bundesliga,2022-2023
416,Dženan Pejčinović,de GER,DF,Wolfsburg,17,2005,1,11.0,11.0,0.4,0.1,0,,0,1,11.0,9,0.0,0.0,0.0,0.0,0.0,-0.27,bundesliga,2022-2023
417,Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,5,206.0,41.0,6.7,2.3,2,83.0,1,3,13.0,19,0.8,3.0,7.0,-4.0,-1.75,-1.02,bundesliga,2022-2023
418,Luca Pellegrini,it ITA,"DF,MF",Eintracht Frankfurt,23,1999,9,557.0,62.0,18.2,6.2,7,74.0,2,2,21.0,1,1.56,10.0,7.0,3.0,0.48,0.38,bundesliga,2022-2023
419,Philipp Pentke,de GER,GK,Hoffenheim,37,1985,0,,,,,0,,0,0,,5,,,,,,,bundesliga,2022-2023
